Arquivo,Teste,Metodo,PWM,Kp,Ki,Kd
monitor_output_test6.txt,2,IMC,20,10.0,6.833966728149587,0.06485001978433497
monitor_output_test6.txt,2,Lee,20,0.022307883031899966,0.01524513304154571,0.0216165656878765
monitor_output_test6.txt,2,SIMC,20,3.3482385056386352,1.1466397443458507,0.021713333333333765
monitor_output_test6.txt,2,IMC_robusto,20,22.066259527629036,2.8580074300880867,110.5800196890368
monitor_output_test6.txt,3,IMC,30,5.0,5.296747638047809,0.03403595514131513
monitor_output_test6.txt,3,Lee,30,0.01822609609089209,0.019307806284053017,0.011345167628123239
monitor_output_test6.txt,3,SIMC,30,1.6788618515161104,0.8924922686033289,0.011428333333333521
monitor_output_test6.txt,3,IMC_robusto,30,11.197347787979991,2.254471691475033,36.09675166489244
monitor_output_test6.txt,4,IMC,40,4.444444444444445,8.363140087300733,0.022636568967416396
monitor_output_test6.txt,4,Lee,40,0.021610383236592742,0.04066439902827312,0.00754534459551804
monitor_output_test6.txt,4,SIMC,40,1.4959587972159933,1.4143213407832997,0.0076192592592584495
monitor_output_test6.txt,4,IMC_robusto,40,10.039965270217966,3.599412623380184,18.176713359156512
monitor_output_test6.txt,5,IMC,50,3.846153846153846,10.237586746911601,0.02047070273969026
monitor_output_test6.txt,5,Lee,50,0.027841575659945095,0.07410794195724153,0.006823210022461817
monitor_output_test6.txt,5,SIMC,50,1.3007476721003564,1.7436786720542483,0.00692307692307673
monitor_output_test6.txt,5,IMC_robusto,50,8.793407448871985,4.480638745952132,11.201006179534449
monitor_output_test6.txt,6,IMC,60,3.5294117647058827,13.366604296605857,0.019828553766831052
monitor_output_test6.txt,6,Lee,60,0.03880419825884378,0.1469594362323519,0.006608718966840657
monitor_output_test6.txt,6,SIMC,60,1.2026276380225027,2.3023362413827173,0.006756470588235097
monitor_output_test6.txt,6,IMC_robusto,60,8.171984488519035,5.969260506063821,7.261345607749124
monitor_output_test6.txt,7,IMC,70,3.333333333333333,13.940935046395419,0.025151833511778774
monitor_output_test6.txt,7,Lee,70,0.05527116885767585,0.2311595324949637,0.008381639412250638
monitor_output_test6.txt,7,SIMC,70,1.1485798391342634,2.4416673167426226,0.008666666666667194
monitor_output_test6.txt,7,IMC_robusto,70,7.815037443046647,6.374880532167955,6.21831400729902
monitor_output_test6.txt,8,IMC,80,3.333333333333333,13.898588945757261,0.018957764293831038
monitor_output_test6.txt,8,Lee,80,0.04100574882448992,0.17097661419736634,0.006318298456435459
monitor_output_test6.txt,8,SIMC,80,1.1387887598072504,2.40333946725713,0.006476666666667007
monitor_output_test6.txt,8,IMC_robusto,80,7.744348182168179,6.244341517201286,6.233983754670211
monitor_output_test6.txt,9,IMC,90,3.2142857142857144,15.495611642782777,0.018206539643973334
monitor_output_test6.txt,9,Lee,90,0.04579757562380255,0.2207835609925305,0.006067614515454732
monitor_output_test6.txt,9,SIMC,90,1.1024015963402096,2.695121202877524,0.006244285714285893
monitor_output_test6.txt,9,IMC_robusto,90,7.501188240562858,7.0202899543424655,5.2022072659334855
monitor_output_test6.txt,10,IMC,100,3.125,17.116253594413262,0.024311922771462546
monitor_output_test6.txt,10,Lee,100,0.07127836428977198,0.3904059388731864,0.00809975813234089
monitor_output_test6.txt,10,SIMC,100,1.090294737586373,3.0539870018973634,0.008482291666666216
monitor_output_test6.txt,10,IMC_robusto,100,7.398432979195975,8.00272169551281,4.439400707309275
monitor_output_test6.txt,11,IMC,110,3.0555555555555554,18.55664398707381,0.023650926607459655
monitor_output_test6.txt,11,Lee,110,0.07746891574133918,0.4704751929196307,0.007878574612234028
monitor_output_test6.txt,11,SIMC,110,1.0715079273807315,3.336170569622335,0.008293796296295855
monitor_output_test6.txt,11,IMC_robusto,110,7.2575788480515575,8.748862748261338,3.907639537919312
monitor_output_test6.txt,12,IMC,120,3.0769230769230766,21.50784512093192,0.02386084230636124
monitor_output_test6.txt,12,Lee,120,0.09110313349714746,0.6368154277186756,0.007946641452095556
monitor_output_test6.txt,12,SIMC,120,1.0882296030164673,3.916002213141275,0.008438974358974257
monitor_output_test6.txt,12,IMC_robusto,120,7.343390172576641,10.276048546014495,3.406039134727151
monitor_output_test6.txt,13,IMC,130,3.0232558139534884,24.681754876568935,0.05561031257543908
monitor_output_test6.txt,13,Lee,130,0.3063948992696898,2.5013972566602853,0.01834637944849168
monitor_output_test6.txt,13,SIMC,130,1.2350510623958983,5.552388383156944,0.02271775193798425
monitor_output_test6.txt,13,IMC_robusto,130,7.503902705634138,14.165885740633742,2.5799615124842026
monitor_output_test6.txt,14,IMC,140,3.043478260869565,21.04698528996128,0.02454218034740762
monitor_output_test6.txt,14,Lee,140,0.09296275478617838,0.642878169249663,0.008173094236124027
monitor_output_test6.txt,14,SIMC,140,1.0784205932789899,3.8427735332565622,0.008696231884057996
monitor_output_test6.txt,14,IMC_robusto,140,7.270569168181232,10.08443236466728,3.4022634238959446
monitor_output_test6.txt,15,IMC,150,3.061224489795918,23.888475220126377,0.06276508163050207
monitor_output_test6.txt,15,Lee,150,0.34013163063580765,2.654240503141392,0.020663408078461544
monitor_output_test6.txt,15,SIMC,150,1.2755064715182962,5.529716260527418,0.026152040816325977
monitor_output_test6.txt,15,IMC_robusto,150,7.621635283290139,14.027306489854002,2.6878474233321636
monitor_output_test6.txt,16,IMC,160,2.962962962962963,19.408711187581517,0.029519810241029083
monitor_output_test6.txt,16,Lee,160,0.10776403949704806,0.7059018776642999,0.00982692044592582
monitor_output_test6.txt,16,SIMC,160,1.0622085794539218,3.605498083738134,0.010582716049382082
monitor_output_test6.txt,16,IMC_robusto,160,7.116676447327238,9.459684747458653,3.4750443578570427
monitor_output_test6.txt,17,IMC,170,2.9824561403508776,19.53646406319148,0.02971401217259681
monitor_output_test6.txt,17,Lee,170,0.10847338163675811,0.7105507080181448,0.009891568703849248
monitor_output_test6.txt,17,SIMC,170,1.0691970581350327,3.6292316819866213,0.010652339181286802
monitor_output_test6.txt,17,IMC_robusto,170,7.163497444106279,9.521954062395618,3.497894540211816
monitor_output_test6.txt,18,IMC,180,2.9508196721311473,13.545407762489411,0.1592547855372519
monitor_output_test6.txt,18,Lee,180,0.8627892748074544,3.960537694236332,0.048546605823924824
monitor_output_test6.txt,18,SIMC,180,1.7964732564662402,5.328852037144537,0.09695508196721286
monitor_output_test6.txt,18,IMC_robusto,180,7.615064420663495,12.046100059713492,3.124519720095562
monitor_output_test6.txt,19,IMC,190,3.015873015873016,17.587829222178247,0.08652492167260264
monitor_output_test6.txt,19,Lee,190,0.3584264637504061,2.090254927834413,0.028434265915272053
monitor_output_test6.txt,19,SIMC,190,1.2764707961159545,4.164382851797933,0.03662174603174608
monitor_output_test6.txt,19,IMC_robusto,190,7.52587483739183,10.514760780871354,3.496207168919035
monitor_output_test6.txt,20,IMC,200,2.9850746268656714,12.670633842122625,0.17113133296968616
monitor_output_test6.txt,20,Lee,200,0.789689904992384,3.351966997717999,0.053051588920162936
monitor_output_test6.txt,20,SIMC,200,1.710854854455333,4.591567691663439,0.09808159203980087
monitor_output_test6.txt,20,IMC_robusto,200,7.671485091084301,10.563940629594024,3.615892512083057
monitor_output_test6.txt,21,IMC,210,2.9577464788732395,12.154464842819767,0.17807428413197277
monitor_output_test6.txt,21,Lee,210,0.8564766464059781,3.5195765971812967,0.054380848651029094
monitor_output_test6.txt,21,SIMC,210,1.7896329232476553,4.7419176730894135,0.10774676056338026
monitor_output_test6.txt,21,IMC_robusto,210,7.629811893959386,10.738339404997435,3.518626007090887
monitor_output_test6.txt,22,IMC,220,2.9333333333333336,9.139220445266998,0.21674213137670903
monitor_output_test6.txt,22,Lee,220,1.3825076267554115,4.307400670970663,0.05619888173540884
monitor_output_test6.txt,22,SIMC,220,2.7210881050647915,6.236836495347844,0.20105946666666585
monitor_output_test6.txt,22,IMC_robusto,220,7.746587446090659,12.673154656533265,3.0733972162638956
monitor_output_test6.txt,23,IMC,230,2.911392405063291,8.679142770879729,0.2403819862429549
monitor_output_test6.txt,23,Lee,230,1.13825844271585,3.3932586748900735,0.0678794483800316
monitor_output_test6.txt,23,SIMC,230,2.216437669449679,4.5953484797493775,0.18300236286919808
monitor_output_test6.txt,23,IMC_robusto,230,7.61327642597728,9.780202554446921,3.846607914225023
monitor_output_test6.txt,24,IMC,240,2.926829268292683,8.446752394399134,0.22709906558857468
monitor_output_test6.txt,24,Lee,240,1.4463543419842397,4.174140642112528,0.057213442813895427
monitor_output_test6.txt,24,SIMC,240,2.88185940847419,6.213488387355493,0.22360975609756145
monitor_output_test6.txt,24,IMC_robusto,240,7.750674039384883,12.466732264474887,3.1275833010957013
monitor_output_test6.txt,25,IMC,250,3.048780487804878,7.1166013571415725,0.2688855299795659
monitor_output_test6.txt,25,Lee,250,1.6782946037521043,3.9175511987565574,0.062468479046735206
monitor_output_test6.txt,25,SIMC,250,3.5052809788669146,6.343160031825296,0.30914634146341435
monitor_output_test6.txt,25,IMC_robusto,250,8.128526747921361,12.348107082385686,3.4730086445239627
monitor_output_test5.txt,2,IMC,20,10.0,2.3212121183985306,10.544097836732437
monitor_output_test5.txt,2,Lee,20,4.010025339771474,0.930811941376273,2.9495249773936494
monitor_output_test5.txt,2,SIMC,20,7.796374294532197,1.2676998392414258,8.220573333333332
monitor_output_test5.txt,2,IMC_robusto,20,26.18288739094441,2.68207200535835,165.90031690262666
monitor_output_test5.txt,3,IMC,30,6.0,7.585982368912641,0.030657347360238202
monitor_output_test5.txt,3,Lee,30,0.019570983343926228,0.024744189098217892,0.010219007060069354
monitor_output_test5.txt,3,SIMC,30,2.013090019655392,1.2767564730214913,0.010286000000000683
monitor_output_test5.txt,3,IMC_robusto,30,13.391941192112196,3.2155957250667027,36.1999689004246
monitor_output_test5.txt,4,IMC,40,4.444444444444445,11.321247618469416,0.029947537225324623
monitor_output_test5.txt,4,Lee,40,0.03916262898420145,0.09975820952708818,0.009981737324799228
monitor_output_test5.txt,4,SIMC,40,1.5078220027178795,1.9373449365700044,0.010160000000000374
monitor_output_test5.txt,4,IMC_robusto,40,10.221868745733273,5.000173651252618,13.56307258328737
monitor_output_test5.txt,5,IMC,50,3.8461538461538463,12.991107716678998,0.027018848668275402
monitor_output_test5.txt,5,Lee,50,0.047343671525399214,0.15991215148727767,0.00900491825554514
monitor_output_test5.txt,5,SIMC,50,1.3140070850453547,2.2464693267045526,0.009230769230769353
monitor_output_test5.txt,5,IMC_robusto,50,8.935954653340115,5.836828434055512,8.87948049224557
